Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text,Sentiment,Sentiment_Label,review_length
375638,B001E53VC4,A2SB7QP43RNWC9,S Davis,0.0,0.0,5.0,1328918400.0,Wonderful,"The perfect low carb snack with just the right amount of crunch and spice.  I really like these little meaty pieces.<br />I keep mine in the freezer and just take a package out when needed, so have never had to worry about the mold that some pple talk about.  I find they keep for a long time once opened as long as I keep them in the fridge.<br />They are just yummy",positive,1,72
45718,B0041NYV8E,A343C98QJO0JBE,"Editor of Lillian's Diaries ""Sheryl Jones""",1.0,1.0,2.0,1333065600.0,Not My Cup of Tea,"It is a raw, cold day in Michigan today, the perfect time to try the Gold Kili All Natural Instant Ginger & Lemon Beverage Beverage. My first concern was that the directions are in ml instead of oz...so there had to be a math lesson before I could make the drink. That accomplished the steamy drink smelled so delicious. I was sure it would taste as good as it smelled and never even thought about adding a sweetner. The first sip was awful....it didn't taste at all lemony like it smelled. I can't identify the taste but do know my mouth and throat felt an unpleasant,almost stinging sensation. So, I added some sugar. The second and third sip were slightly better, but the stinging sensation was still there and the aftertaste did not go away quickly. The rest of the drink went down the sink drain....it was definitely not my cup of ""tea"".",negative,-1,153
208989,B001FA1L6Q,A2QUAY400E46W0,Casey S. Law,0.0,0.0,1.0,1349913600.0,Bad batch,"I've bought Joyva tahini for 4 years and never had a bad experience until the can I bought yesterday. Made my usual hummus with the same recipe I always use and simply can't get over the nasty, tar-like, metallic off-taste. Tasted the tahini straight and its definitely the tahini, not the chickepeas or olive oil. Throwing that batch out and taking the can back. Glad to see others have noticed it too, and will wait until Joyva gets their quality control back. Up until this can, it's always been good.",negative,-1,90
422373,B000WH9LSI,AUJEH10IYDHEG,AmazonFan,0.0,0.0,5.0,1301184000.0,These soynuts are exactly what I wanted,"Roasted, unsalted soy nuts are not the most delicious snack. So before you buy 12, 9 oz packages, you should try a small quantity at your local health food store or asian grocer. If you know you want roasted, unsalted soy nuts, Amazon's offering from the Bergen Nut Company is an excellent source and good price. When I open a package, I transfer them to a tupperware container for easy snacking while I sit at my computer when working. It's a healthier alternative to satisfy a craving to munch.",positive,1,89
427295,B000EH4XYS,AQQLWCMRNDFGI,Steven A. Peterson,7.0,9.0,5.0,1212278400.0,Nice rice!,"Once upon a time, I used cheap rice for dishes.  Over time, I have discovered that there are preferable products.  This Jasmati long grain American jasmine rice exemplifies. It is one of a series of rices produced  by Rice Select.<br /><br />It has a nice texture and a nice taste once you prepare it.  When I make my recipe for fried rice from my copy of ""Joy of Cooking,"" this is my most often used selection of rice.  The end result is tasty!  As I pour my stir fry over the fried rice, a delicious meal (well, normally) results. But a good rice base is necessary for a successful stir fry.  That combination of vegetables, sauce, some sort of meat (normally chicken), and fried rice does the trick!<br /><br />I also use this rice when I use my slow cooker.  It is useful to have some sort of base to absorb the excess liquid from the slow cooking process.  Rice does the job very well--and this is one of the rices that I depend on when doling out the crock pot dish into the serving dish for my family.  Yummy!<br /><br />All in all, then, this is a useful product for those who enjoy using rice in their cooking adventures!",positive,1,210
213237,B007RTR898,A1RFZGWX46N8H7,"FlamingoNut ""Tracey""",0.0,1.0,3.0,1337212800.0,It's okay,"Nothing spectacular, new or different in regards to this shampoo.  It lathered up nicely, rinsed cleanly, but I wasn't particularly crazy about the smell of it.",neutral,0,26
93165,B001GB0U2K,A2R18KD5QN6ANJ,H,1.0,1.0,5.0,1323388800.0,Like Cream of Wheat but with FIBER!,"I love hot cereal for breakfast, and I've always liked Cream of Wheat but it has almost no fiber in it- 1 gram. Cream of the West has 6 grams of fiber per serving however, and tastes even BETTER. It has a nutty, hearty, delicious flavor but a very creamy texture. You can microwave it in 3 minutes and it doesn't get all those nasty lumps like in C of W, it's so easy! I like to add just a little salt and a dash of cream and it's a scumptious, filling, and healthy breakfast for both children and adults. I love it!",positive,1,103
373598,B0027E0XGS,A22WTWH1EOT40V,Southern girl,0.0,0.0,5.0,1334793600.0,mint juleps made easy,"My brother got me hooked on mint juleps last summer.  When it is miserably hot they are so refreshing.  I use one part mint syrup to two parts Maker's Mark.  This mint syrup makes it so easy.  My only complaint is the caps on the bottles are pretty flimsy and were broken and leaking when they arrived.  However, they replaced them right away without any problems.",positive,1,66
217177,B000ESLJ6C,A2XUE6L8ZEW4X5,Debbie,0.0,0.0,5.0,1347062400.0,Bad Shipping,"Pero is an excellent substitute for coffee.  My father has been drinking it for years.  The product is awesome, however, when he received the package, 4 out of 6 canisters were broken open during shipping.  He is elderly, 88 years of age, and to him it was to much of an inconvience to repackage everything and return them to the post office and ship them back so he obsorbed the loss.  That was disheartening for me since I live several hours away and could not be there to help.  Product good shipping was very bad.",positive,1,95
313060,B000EZMRP2,AU5BZV0FNFKBS,"K. Krykhtin ""kookiek""",0.0,0.0,5.0,1295136000.0,Amazing taste and price,"Great product, tastes excellent. Sometimes can be a little too dry and hard though, but still not impossible to chew unless you have dentures.",positive,1,24
487735,B003V8Y892,A1OQCDXB1WRM8S,Dennis P. Landry,0.0,0.0,4.0,1340323200.0,Sweetener,This was a great price for the quantity delivered. Good tasting but not as sweet as Sun Crystals. Recommend<br />for those not needing sweetness.,positive,1,24
390408,B009HFZS1A,A8AOI6SNSGY6,Barbara Amante,1.0,1.0,5.0,1349913600.0,Do Not Buy Here,This is a LOT of money.  I can purchase this same thing from Dunkin Donuts store<br />for $11.99. I do not know who came up with this price but it is totally over priced.<br />The coffe is great!,positive,1,38
357892,B001GCTTRQ,ASSKNUG7SHUA1,D. Walsh,3.0,4.0,3.0,1305072000.0,Sage Tea - helping with hot flashes,"When I bought the first box I had a cup of tea every night and thought the hot flashes subsided a bit, so I bought another box.  The second box, not so much.  I am not sure if the tea builds up in your system and stops working or if it is just me.  The tea does not have a bad taste, doable for its purpose.  Sage tea has been recommended by many as a means of cutting down hot flashes, vs taking meds that can be linked to cancer.  Give it try, it might work for you.",neutral,0,98
382765,B0025UA7AG,A7KVHEUZE450O,phybe,0.0,0.0,5.0,1347926400.0,heinz hot dog relish.,My husband loves this product and our local store that sold this has been out of it for a while needed to order enought til they restock,positive,1,27
173246,B0037J1YO2,A1K1SDL17WN17Y,Anonymous,1.0,1.0,5.0,1338422400.0,Excellent!,"A very good price on a hard to find item. Love the fact that it has no additives, preservatives. Its just straight up fish sauce and works well for cooking.",positive,1,30
44300,B006N3I7S0,A2GZ3RYHGPXR2U,"Tom ""Tom""",0.0,0.0,4.0,1340496000.0,Cheaper than Starbucks,Comparable flavor to Starbucks and cost much less. I don't know why anyone would buy a 12 pack. All flavors are good as well.,positive,1,24
404181,B000E1BLGC,A1HW6591YF7RHU,Charlotte R. Symms,5.0,13.0,1.0,1169424000.0,"Not as expected, unable to return","Understood this to be sugar-free jello when I ordered;  received regular jello, then discovered item was non-returnable.",negative,-1,17
339361,B005A1LJ04,A1YZEKPPMXG1YJ,"Ilovebooks ""ilovebooks""",0.0,0.0,3.0,1316995200.0,Decent,This really does taste like a margarita. Not too sour or sweet. However it has that artificial taste so I wouldn't drink too much; you might feel sick after a while.,neutral,0,31
123094,B000CQBZOW,AD53Z7NOGYIMO,Alyssa M. Sanchez,0.0,0.0,4.0,1281484800.0,"Delicious, sweet tasting tea, but...","I love the taste of this tea. It tastes exactly like licorice root and it's very refreshing. I like to make iced tea with it. However, I just read a review someone made on another licorice tea product on amazon, telling their story of licorice toxicity. I'm a fairly paranoid person, so I'm now only going to enjoy this tea about twice a week, instead of everyday like I was doing. I canceled my subscribe & save order because I don't think I can safely use up 6 boxes within the time I selected. I might be overreacting, I probably am, but better safe than sorry.",positive,1,106
308195,B003VIWN26,A1PHQRWZSF53VG,Gretchen Gorman,0.0,0.0,5.0,1310601600.0,great food,my 4 dogs all had allergies and are just fine now that i switched to Wellness.. The fush one smell abit but .. they still love it ..Either the dried orthe canned r terrific flavors..WITH NOOO GRANI!,positive,1,37
183298,B004U43ZO0,ALE3ORJUOOAHV,"Noneofyourbiz ""noneofyourbiz""",0.0,0.0,2.0,1309564800.0,Crumbs,"Whether or not you can bite into one of these Chips Ahoy cookies and enjoy a burst of gooey fudge is unknown to me because most of them were broken in shipping. However, I did eat the bigger pieces and they were fine, tasting a bit heavier on the chocolate than the conventional Chips Ahoy cookies I'm familiar.",negative,-1,58
60216,B000BXSTXQ,A3E24SOQ2WKJCG,Linda P. Rowell,1.0,1.0,5.0,1246060800.0,Great Dog Treats!!!!!!,"The Butler Lean Treats for Dogs are great for awarding your dog for good things they have done.  The are healthy and nutrishioust and I am so glad I found them for my beloved Italian Greyhound ""Windi"".",positive,1,37
495581,B000ER3DTE,A2RIZI09594S1U,"Cara Cox ""Carabrob""",1.0,1.0,2.0,1243382400.0,Bitter Bananna,I love all the baby food my baby eats but this tasted horrible.  I think the ascorbic acid in the bananas makes it taste funny.  It's a little bit bitter and doesn't really taste like a fresh mushed up banana.  I'm going to try giving him fresh banana instead.  Don't stock up until you know they love the taste.,negative,-1,59
278782,B001AC67CM,A2G34NICYPC0NC,Desma Reno,0.0,0.0,5.0,1344470400.0,Vidalia Onion Salad  Dressing,I was thrilled to get this product. I had looked in several grocery stores with no success. It is a great low fat/low carb dressing. It tastes great as well. I appreciate having Amazon where I can usually find what I am looking for.,positive,1,44
525357,B003IMECGU,A27XKZ73B03HZ5,John L. Kernell,0.0,0.0,5.0,1338076800.0,The best I've ever tasted.,"Quick delivery. Effective protective packaging.  If allowed to ripen at their own pace (the product packaging tells you how), they are to die for.  You know what I like to munch on along with savoring the avocado in its skin?  Baby carrots!  Soft then crunchy.  Both good for the digestion.",positive,1,50
71454,B004F1LNDI,A92KCYZOV96T5,atomic,0.0,0.0,5.0,1340755200.0,These are good,"They taste good and in nice little individual packages so you can take them with you anywhere you go. Have not tried the vanilla version, but i am hooked. They are moist and soft, you can see the honey, dont we all eat with our eyes first?",positive,1,47
336419,B000BRR8VQ,A2B8J7P0WXZUI4,Shachi2,0.0,0.0,4.0,1251417600.0,Smelly but good (for the dog),"As others reviewers have mentioned, these really stink.  However, the dog seems to like them and the odor is good for training.  Be careful if you bring these to the dog park.  You'll quickly develop a flock of fans!",positive,1,39
182034,B0064KIVGK,A2E4BZ63VCDY2U,E. R. Markus,0.0,0.0,4.0,1330819200.0,Too many oranges!,"I had been buying this candy from a machine (for a quarter at a time) and filling a ziplock bag to take home.  I tried to find it in the bricks and mortar stores, and they don't seem to have it or even know what I am talking about.  I even checked the bulk candy place in the mall (which seems to have gotten very expensive), yet even they didn't seem to know.<br /><br />Nitwitz works well as a ""candy dish"" candy because the pieces are solid (no candy dust) and don't seem to leave a residue in the dish (like a gummy candy might).  These are very similar to Willy Wonka Runts, but somewhat smaller and more tart.  The only issue with it is that it seems that the oranges make up an outsize percentage of the mix.  I suppose that it is possible that buying it from the machine somehow filtered out the larger orange pieces.  Also, the orange pieces are more like jawbreakers and I will have to warn guests about trying to bite down on them right away.  The other pieces are not quite as hard.<br /><br />Overall, I am pleased with the 2.5 lbs. mix and it should last me for several months.  It arrived in an unlabeled, sealed plastic bag inside two padded envelopes.  There does not seem to be any broken pieces.",positive,1,229
385994,B000GG1O6W,A2SHJ8LXJIF998,flodoe62,0.0,0.0,5.0,1331856000.0,bigelow raspberry tea,"I can no longer purchase this tea in the stores, so this is the only place that I have found it.  Thanks, for carrying it.",positive,1,25
163908,B001THPU3A,A2UXPD8NWFPG4Y,Ted E Beer,1.0,1.0,5.0,1286841600.0,Review of AriZona Sugar Free Pomegrante Green Tea,The AriZona Sugar Free Pomegrante Green Tea is one of the best tasting Green Teas I have found so far and it's sugar free which is very important for me because I have Type 2 Diabetes and need to drink as much water (or sugar free drinks) as I can per day.,positive,1,52
320545,B0015Y943Y,AT21CRB5QJXDC,Debra Medley,1.0,1.0,5.0,1274400000.0,awesome !!!!,"We have a new puppy, and our Vet was using these treats as she was examining her, I noticed how attentive she was and obsessed she was with them. I purchased a package from her before leaving, and it has been the best purchase I ever made, in one week, our puppy learned to ""sit"" on command, and she will do whatever to get her treat. It is comforting I am giving her something that is not only enjoyable for her, but healthy.. she goes crazy when I get the package and can't get enough of them.. I will never be without them.",positive,1,103
341513,B001RVFEP2,A2DEB8DJ3MYSN2,ashleygranger,0.0,0.0,5.0,1295568000.0,Yum!,"I LOVE pop chips!  I like salty snacks and having one this low calorie is great.  I did think that the single serve bags of salt and vinegar has less flavor than the bigger bags, so I think next time I buy in bulk I'll get the bigger bags.",positive,1,49
372855,B000O9RELA,A3BL56TXPUCUSH,Garin Gulu,1.0,1.0,5.0,1288310400.0,Wonderfully fragrant vanilla beans,"I love Tahitian vanilla! They are so good that I have just ordered my second batch (and 1 bean is enough to make a 12"" layer cake fragrant)",positive,1,28
204944,B001BON7HM,A2RU4TOHJXANN6,Ed,0.0,0.0,1.0,1332115200.0,Ripped-off,"When I ordered a 5lb string of this salame, no one made me aware that the weight was random. But according to Brian at Taylor's market this is exactly the case. I sent him an e-mail stating that I had received 4lbs of salame instead of the 5lbs advertized and he told me that the weight is random. Shame on them!!!!!!!!!!!!!",negative,-1,61
413744,B0026KPDG8,A3M3CXC2I4JW9T,dab1231,0.0,0.0,5.0,1319760000.0,Buy them people!,"I am so happy to have discovered these chips. I hate stealing a phrase from another product, but they melt in your mouth. I have ordered and tried all flavors without disappointment.Just getting ready to place another order for these 100 calorie per bag, air popped chips. Do try them people!",positive,1,51
60728,B003QNJYXM,A1DG29RP3FBQ74,J. Norberg,5.0,6.0,5.0,1263340800.0,Wonderful stuff!,"I am very leery of ""energy drinks."" I have never tried Red Bull or Rockstar, and I really don't plan on it either. The thought of pumping myself with artificial energy (sugar and caffeine) and then crashing hard is just not very appealing to me. So, I was likewise hesitant with 5-hour Energy.<br /><br />After hearing all of the radio ads, though, and constantly seeing these little red bottles on the gas station counters, I had to give it a shot. I kind of coughed it down the first time as the flavor wasn't real great to me, but I figured it was only 2 ounces and I could get it down. I'm sure glad I did, because I was amazed at what it did for me. Using vitamins and minerals (and the same caffeine dose as in a cup of coffee), I was given energy that lasted and did not cause me to crash!<br /><br />I try to keep some of this stuff on hand (berry is my favorite by the way) and I usually take this when I am feeling like I really need a nap but the nap isn't an option. While it doesn't instantaneously feel like leaping off roofs, if I can motivate myself to start some project, within a half an hour I notice I am not tired anymore! This energetic (and non-sleepy) feeling last for quite a while too, so I don't take this beyond perhaps 4 or 5pm if I want to get to sleep that night.<br /><br />I cannot tell you how many people I have gotten started on this. Usually it starts with something like this: Them--""Does that stuff really work?"" Me--""Yes! It's awesome, and it isn't like most energy drinks. This is really vitamins. Here, try this!"" Them (two weeks later)--""Wow! That stuff really does work. I have been buying it now!""<br /><br />This is highly recommended for safe and healthy pick-me-ups! (Can I give it 10 stars?)",positive,1,328
241426,B0018CG13Y,A3XAQ8QCOOYDY,Snowbell,3.0,3.0,1.0,1290902400.0,Cat's Unhappy,I bought this cat food at Tractor Supply. My cats hate this food. They won't eat it.<br />It is so hard my cat's have a hard time trying to eat it. My cats are very unhappy with this food. I would not buy again.,negative,-1,44
293695,B003C5JX44,A1G93KNNVTW3VK,Brenda Guthrie,1.0,1.0,5.0,1331424000.0,Delicious!!,"My husband wanted some honey with the comb in it. The morning after we recieved it, he made bisquits and we drizzled this honey over them, this is the best tasting honey. Delightful.",positive,1,33
412491,B002YFZ7IY,A10ZXUNZNUJY0Z,"SNRNAZ ""Kindling Queen""",1.0,1.0,5.0,1319587200.0,Orijen Dog food,"We researched dog foods and found many to have fillers and things we didn't want our beloved Westie to eat!  Orijen is a fresh, healthy food.  Our vet strongly approves of Orijen and our Westie loves it!  She had skin allergies and this has Omega 3's, fresh fish, good quality protein, minimal fat, no fillers or junk.  Her skin itching is gone!",positive,1,62
199090,B000E4C2MQ,A37RGZE483QBH8,"G. Peppers ""the gluten free mom""",4.0,4.0,5.0,1216857600.0,amazing granola bars--love love love them!,These are the best tasting granola bars around!  My daughter and I have celiac and this is one of the few bars without wheat or malt flavoring.  Great taste and only 150 calories.  Bonus:  they are actually good for you!  They have become a staple at our house.,positive,1,48
48275,B004SRH2B6,A37XC5PH84JEO,"LucianaMachadoMKimonos ""LucianaMachadoSimon""",1.0,1.0,5.0,1340323200.0,As good as the other ones that I also gave 5 stars,"Zico is very good, but not better than the other ones I gave 5 stars.  I've tried 5 brands: ""Zico"",""Real Coconut Water"", ""O.N.E"", ""Coco Libre"" and ""Vita Coco"". 5 stars to the 4 first names and 4 stars to ""Vita Coco"". The first ones taste equally great, so, just compare the prices! ""Vita Coco"" is less sweet and doesn't taste as good; but it's usually much cheaper, and not bad at all!!!",positive,1,72
432046,B0052OUAOK,A3U3RIE7N6B5B8,M. Albright,45.0,48.0,1.0,1141344000.0,WARNING! Product changed without advising once-loyal customers!!,"WARNING!! Without changing the look of the packaging, Greens+ has changed the ingredients and has ruined a once-great bar (I along with other loyal customers I knew would order them by the boxload). Supposedly to ""increase production,"" they've ruined the 40:30:30 balance, adding far more calories, fat, and carbs, while decreasing protein content. Sad, as they were once the perfect energy bar... I'm still in mourning. I am sending all boxes back directly to the company. Hopefully, if enough people do so, they can be persuaded to continue manufacturing the old formula, as I'm willing to wait and stock up on the original product, but not this pale imitation...",negative,-1,109
78335,B00064VQO4,AO5NV7NY0UF7S,"H. Lewis ""C-Span Junkie""",6.0,7.0,5.0,1173571200.0,Popeye Would Fall in Love With This Olive Oil,"My brother-in-law got me hooked on Bariani Olive Oil. It is terrific.<br /><br />I use it almost every day. It's not like those store-bought brands that are almost gooey and awful tasting....<br /><br />I recommend it for everyone! (Well, not everyone, then I wouldn't have any.)",positive,1,46
89506,B006UH2SSO,A1O4QMADDZVFZ9,Machigua,0.0,0.0,5.0,1346544000.0,Great Product,I was very pleased with my latest order of Biscotti.  I will definitely by this product again.  Everything arrived in perfect order.,positive,1,22
366505,B000CQIDAG,A281NPSIMI1C2R,"Rebecca of Amazon ""The Rebecca Review""",0.0,0.0,5.0,1327190400.0,Try with lemon juice!,I was looking for a mild flavored tea that I could use to make a lemon tea and this organic chamomile tea is perfect. It does have a lovely aroma but I don't like drinking it without adding the juice of half a lemon and a packet of stevia. Then I add a little honey. I'd recommend using two tea bags for one cup or mug.<br /><br />~The Rebecca Review,positive,1,70
389133,B002QM9CTA,A2D98POESN3OQX,"Damphyre ""MT""",0.0,1.0,4.0,1257984000.0,Carb-Smart Tortillas,"Good flavor. Will be ordering this often for ""mexican"" type recipes. This are a nice ""enchilada"" size, but do they offer ""burrito"" size? I didn't see it.",positive,1,27
198235,B0000DGF9V,A1C6KXG47GAQ7B,A. Hughes,2.0,2.0,5.0,1194393600.0,love the bonsai,It's really cute and my boyfriend and I love it.  It's also been a very easy plant to take care of.,positive,1,21
28048,B004GW6MLY,A2LA8PAI92PIWK,Jake,0.0,0.0,5.0,1333238400.0,Awesome product and Seller. Good price super fast shipping.,Thank you for your excellent product. I hope to buy more in the near future. This product is very good for my mind and body. Thank you again.,positive,1,28
171412,B000WFORH0,A29JUMRL1US6YP,HTBK,3.0,3.0,5.0,1278201600.0,Fantastic Food for Good Cat Health,"The pet food industry can be one of the most infuriating as you start doing research and discovering what trash manufacturers (and the vets who get paid off by the manufacturers) push onto the unsuspecting public. For reference, don't ask your vet - do some Internet research at sites like, for example, [...]. What you'll find is that even the supposed ""high-end"" lines from basically every major supermarket label are horrible for your fuzzy friends. People who trust the marketing or trust their vets overpay and feed their cats foods that are full of carcinogens, cheap ingredients that are inappropriate for a cat's digestive system, and byproducts that provide nothing of value and are basically a way to make cheap profit off of literal garbage. It's a tragedy, as these same cats end up with shorter lifespans, kidney problems, UTIs, cancer, and a host of other issues, all of which could have been avoided by a high quality food.<br /><br />This is an A-Grade food. What you'll find here is very high protein content, many meat meals, good carbs and oils, and no grains, which is great as a cat is not an omnivore, it's a carnivore, and it simply does not need grains. It has 50 percent protein, which is among the highest you'll see in cat food. The first 4 ingredients are all meats.<br /><br />What you will NOT find here is the kind of junk you'll see in things like Purina One and Science Diet - byproducts (aka beaks, feathers, bird feet), brewers rice (aka the waste product from making beer), wheat flour (a leading cause of pet allergies), corn gluten (a cheap waste of space), and things like ""liver flavor"" (because they don't want to pay for the real thing). I didn't just pull those ingredients out of the air - I was reading the ingredients list of Purina One. It's pathetic.<br /><br />Don't feed your cats trash. Pay a little more to feed them good food now, and they'll lead longer, healthier, more satisfied lives as a result. It's worth it.",positive,1,346
436270,B006NGE1G4,AIRPAA7NYCR7J,"G. A Wheeler ""gramix""",0.0,0.0,2.0,1302220800.0,Weird taste nothing like caramel,"I read some glowing reviews on blogs of these bars and decided to try this one as it was considered the ""best tasting"" by many.<br /><br />The outer chocolatre itself is good, but the ""caramel truffle"" had a quite unpleasant taste that I did not like at all. After two bites it ended in the garbage. Oh well...<br /><br />For now I'll stick to Lindt 85% Cacao bars which are cheap and meet my needs of a very low sugar chocolate treat.",negative,-1,82
71595,B000F6X5BK,A2W33TFHCANZPV,M. Agnone,5.0,6.0,3.0,1291852800.0,"A nice box, but a little pricey!","I purchased this as a gift for someone.  The box is a nice sized box, however, the box itself does not look like the one in the advertised photo. The paint, which is supposedly hand painted, is not as deep in color and detail as in the photo and the roses are not as defined as in the photo.  I expected this gourmet ""food"" gift basket to be that!  There is no food, and since it is a gift basket, I expected the items to be displayed coming out of the box as in the photo to make it attractive looking.  The items inside are packed inside with the box lid closed.  I found this gift was nice, but was a little disappointed in it.  I also thought it was a bit pricey at $60.",neutral,0,135
371582,B001HN5Z4K,A26X7W5UM5QFT4,Grits,0.0,0.0,5.0,1227657600.0,He LOVES them!,"Our 5½ year old Carolina Dog (if you don't know what they are - Google them - they're fascinating!) absolutely loves these.  He's very polite, never whining or insisting for ""just one more"" of anything - until now.  From the first one, he almost refused to just eat one.  They're small, handy, and almost smell good enough to eat for humans (if you like things like Hickory Farms smoked sausage).  And the ingredients are excellent - not just a bunch of grain fillers.  We won't feed our dog (or previous dogs) ""junk"" snacks.  Will we get these again?  You bet!  I've never seen any of our dogs go for a ""treat"" like ours has with these.  Our reviews only get 5 stars if they're truly superior - and this easily rates the full 5.",positive,1,134
110638,B00438XVGU,A15UO01QB4PMYU,Flying Platters,0.0,0.0,5.0,1287100800.0,Quality taste,I am not an avid coffee fan but drink it on ocassion.  I use half the packet and it is perfect for my palate.  I buy VIA to have on hand for guests since I don't own a coffee maker.  Worth the extra cost for quality taste.,positive,1,47
29934,B001EQ5F9K,A155EX606XWQCW,JD,3.0,10.0,1.0,1294963200.0,Don't be fooled by the price!!!!!,"Although the cereal is a great tasting cereal I gave this one star because the price of $41.50 that they are selling it for here on Amazon is rediculous!!! That's almost $7 a box. I don't know about you but I know I've never paid $7 for a box of cereal. Wal-Mart sells the 21 oz. (6 pack) of Life Cinnamon cereal for $19.68. Just make sure you shop around because when you see a deal that you think may be to good to be true, it probably is NOT a good deal.",negative,-1,93
360483,B000LT0STS,A18ULESYJ4B0GW,CWein,0.0,0.0,5.0,1350000000.0,Our Favorite Gum,"My husband and I really like this gum. It's one of the flavors we enjoy (also like  Green Tea, Spearmint and fruit which tastes kind of like juicy fruit gum). We chew this after meals and I like that it satisfies my sweet tooth while preventing decay at the same time!",positive,1,51
14823,B004HYW5JO,A2NRNL5V9SPICJ,margaret,0.0,0.0,5.0,1346025600.0,best gluten free mix on the market,All of The Pure Pantry mixes are fabulous.  Gluten free doesn't mean taste free!  This baking mix allows me to make all kinds of breads and muffins I can also use it as flour when I roll out dough.  I only buy Pure Pantry mixes now.,positive,1,46
276106,B000FBMFDO,A4UBXMBD8ENW8,myron mole killer,1.0,2.0,5.0,1279238400.0,Work GREAT to snuff out Seattle moles !!,"I tried the black box based on input from a friend who is a golf course greenskeeper. He uses them with great success  to eliminate moles on his golf course. Remove surface dirt from mole mound and dig down into the dirt with a hand shovel to locate the tunnel. Locate the tunnel holes on each side of the hole you have dug out and dig enough dirt  to be able to put 2 black boxes back to back into the hole you have dug. Be sure that the black box opening is even with the tunnel floor and  right up against the mole tunnel hole on each side of the hole you have dug. Set the trap (similar to setting a mouse trap) and put soil loosely over the set traps to keep the light out but don't pack  the soil down. When the little bugger moves through that tunnel,  ZAP .... you got him!! There are are instructions for use on the box also.",positive,1,166
368062,B003B3OOPA,A3LBK3TI89AT4C,Tinpenny,0.0,1.0,5.0,1328486400.0,Coconut,I bought this for my 73 year old dad he had seen it on a commercial and thought it looked like good stuff..he is very pleased with it,positive,1,28
274242,B003GMFAWM,A1J49X5ZMTP7CT,Proud Mom of an Autie,1.0,1.0,3.0,1313798400.0,"Better than ""Miracle Noodles""","I have eaten the Miracle Noodles angel hair variety, prepared several ways, and could not tolerate the texture.  The Tofu Shirataki Noodles fettuccine has a much better texture.  The best use I have found is in Asian type soups, let the Tofu Shirataki noodles simmer a little while in the soup broth and they taste good. I do not like these noodles cooked in Italian recipes. Overall, the Tofu Shirataki noodles are an acceptable substitute for authentic pasta since I'm trying to lose weight.",neutral,0,84
76618,B0049ULB78,A2U2CTEZ27REFP,"S. Heller ""suecq""",0.0,0.0,5.0,1323216000.0,nice & dark,Purchased for the husband who likes his coffee strong. This one was the winner.<br />Not bitter and strong enough to run cup again with a smaller amount of water to make a 20 oz cup of coffee.,positive,1,37
212939,B0030VJ818,AL7J8EKHDBX49,"momoftwoboys ""AB""",0.0,0.0,5.0,1312588800.0,Really Yummy!,Out of all the Stage 2 foods this one is not runny and very yummy! My little one loves it.,positive,1,20
180582,B001EPQPPO,AJL9UH9G5AC9P,"Terry A. Breeding ""IBTerry""",2.0,2.0,5.0,1303171200.0,Healthier and better tasting!,"Best breakfast bar around!  Not sure why you can't find these in any of the local stores anymore, but I am SO glad that they are still available at Amazon.<br /><br />These are not only delicious but have less sugar and more nutrients than the vast majority of the other breakfast/cereal bars.<br /><br />Healthier and better tasting.  You can't beat that!",positive,1,61
143784,B001NZLUYG,A3KT85K6QPMGSV,"trp ""serencymru""",1.0,1.0,5.0,1327449600.0,Buy this now before it is gone !!,"I have a few Indian cookbooks which I use regularly, but I always end up making dishes that are missing at least one hard to find herb or spice.  No more !! The Spice Box (which must weigh over a pound)has all those ingredients I've been doing without all this year:  hing, black cumin seeds, fenugreek seeds, and on and on...  I've already planned what we're having tomorrow...",positive,1,68
122436,B000LRKLTW,AK867I3Y2UMKL,Richard D. LeCour,1.0,1.0,5.0,1323561600.0,Not Christmas without these Cookies!,"I look forward to these cake-like ginger spice cookies at the start of every Christmas season. As to their authenticity, I lived near Munich (M&uuml;nchen) in Germany when a child over 35 years ago, and they are the exact same cookies we ate back then. They are the perfect mixture of sweet and spice; and lightly crunchy on the outside, spongy soft inside. No other brand or variation will suffice for me, not even the fully chocolate-coated version which -- while still very good -- throws off the delicate balance of flavors. A literal translation of ""lebkuchen"" is ""life cakes"", and once you've tried these confections you may understand why.<br /><br />They are hard to find in local stores. I've had reasonable luck finding them at Cost Plus World Market (usually ranging six to eight bucks per package), although they fly off the shelves fairly quickly with almost no chance of a reorder before Christmas.",positive,1,155
367754,B003B3OOPA,A1OF61ZUIODK4,heatcoe1427,1.0,1.0,5.0,1334793600.0,"Love, love, love.....","I love, love, love this product. The other coconut oil that I bought at a local super market taste like lard....yuck. This is creamy and a coconut lovers dream. If you want good tasting food and a great looking body and skin, get this product!!! You really can't go wrong!!!",positive,1,50
76818,B0015Z3BT6,A1PXSYED30ZASE,Bklyn,3.0,3.0,5.0,1269043200.0,Cat Sure is a superb product for an elderly cat.,"I am happy to have found Cat Sure. My 21 year old cat enjoys it, and I am sure it is helping to keep her going.",positive,1,26
